VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,2019-01-01 00:13:23,2019-01-01 00:34:15,2,2.50,1,N,234,237,1,14,0.5,0.5,0,0,0.3,15.3,
1,2019-01-01 00:40:02,2019-01-01 00:46:53,2,1.50,1,N,237,142,2,7,0.5,0.5,0,0,0.3,8.3,
1,2019-01-01 00:49:57,2019-01-01 00:56:19,1,.90,1,N,142,239,1,6.5,0.5,0.5,2.3,0,0.3,10.1,
2,2019-01-01 00:02:11,2019-01-01 00:09:11,2,.74,1,N,113,107,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,2019-01-01 00:16:20,2019-01-01 00:25:05,1,.65,1,N,107,164,1,7,0.5,0.5,1.66,0,0.3,9.96,
2,2019-01-01 00:30:37,2019-01-01 00:34:10,2,.43,1,N,164,234,1,4,0.5,0.5,1,0,0.3,6.3,
2,2019-01-01 00:45:24,2019-01-01 01:05:09,2,2.68,1,N,234,163,1,14,0.5,0.5,3.06,0,0.3,18.36,
2,2019-01-01 00:07:21,2019-01-01 00:22:26,4,2.41,1,N,158,48,2,12.5,0.5,0.5,0,0,0.3,13.8,
2,2019-01-01 00:29:36,2019-01-01 00:56:54,3,4.54,1,N,48,233,1,19.5,0.5,0.5,5.2,0,0.3,26,
2,2019-01-01 00:05:37,2019-01-01 00:14:48,5,1.75,1,N,137,4,1,8.5,0.5,0.5,1,0,0.3,10.8,
2,2019-01-01 00:21:41,2019-01-01 00:30:59,6,2.23,1,N,79,162,1,9,0.5,0.5,1.54,0,0.3,11.84,
2,2019-01-01 00:33:56,2019-01-01 00:38:14,5,1.06,1,N,233,107,1,5,0.5,0.5,1,0,0.3,7.3,
2,2019-01-01 00:40:33,2019-01-01 00:46:59,5,1.11,1,N,107,79,1,6.5,0.5,0.5,1.56,0,0.3,9.36,
2,2019-01-01 00:36:57,2019-01-01 00:48:01,2,2.05,1,N,249,231,2,9.5,0.5,0.5,0,0,0.3,10.8,
2,2019-01-01 00:51:58,2019-01-01 01:15:59,2,3.53,1,N,231,233,1,16.5,0.5,0.5,3.56,0,0.3,21.36,
2,2019-01-01 00:35:19,2019-01-01 01:04:29,3,19.14,1,N,132,66,1,51,0.5,0.5,7,0,0.3,59.3,
1,2019-01-01 00:01:11,2019-01-01 00:03:09,1,.10,5,N,236,43,1,8,0,0,0,0,0.3,8.3,
1,2019-01-01 00:19:44,2019-01-01 00:24:23,1,1.30,1,N,142,239,1,6,0.5,0.5,2.15,0,0.3,9.45,
1,2019-01-01 00:25:53,2019-01-01 00:29:38,1,1.20,1,N,239,151,1,5.5,0.5,0.5,1,0,0.3,7.8,
1,2019-01-01 00:31:48,2019-01-01 00:38:11,1,1.70,1,N,238,166,1,7,0.5,0.5,1.65,0,0.3,9.95,
1,2019-01-01 00:49:17,2019-01-01 00:58:05,1,1.50,1,N,239,263,1,8,0.5,0.5,1,0,0.3,10.3,
2,2019-01-01 00:11:50,2019-01-01 00:22:22,1,1.63,1,N,79,90,1,8.5,0.5,0.5,1,0,0.3,10.8,
2,2019-01-01 00:24:24,2019-01-01 00:42:52,1,2.27,1,N,90,232,1,13,0.5,0.5,3,0,0.3,17.3,
2,2019-01-01 00:47:06,2019-01-01 00:55:32,1,.97,1,N,232,79,1,7,0.5,0.5,1.66,0,0.3,9.96,
1,2019-01-01 00:48:56,2019-01-01 01:04:06,1,4.90,1,N,170,209,1,16,0.5,0.5,3.45,0,0.3,20.75,
2,2019-01-01 00:19:40,2019-01-01 00:29:55,1,2.28,1,N,239,24,1,9.5,0.5,0.5,1.62,0,0.3,12.42,
2,2019-01-01 00:30:59,2019-01-01 00:41:00,1,1.86,1,N,24,143,2,9,0.5,0.5,0,0,0.3,10.3,
2,2019-01-01 00:45:33,2019-01-01 00:55:52,1,2.01,1,N,142,262,2,9.5,0.5,0.5,0,0,0.3,10.8,
2,2019-01-01 00:36:47,2019-01-01 01:10:19,1,6.00,1,N,231,143,1,25.5,0.5,0.5,4.25,0,0.3,31.05,
1,2019-01-01 00:21:09,2019-01-01 00:26:50,1,1.00,1,N,166,24,1,6,0.5,0.5,1.45,0,0.3,8.75,
1,2019-01-01 00:49:30,2019-01-01 00:56:03,1,.90,1,N,24,41,2,6,0.5,0.5,0,0,0.3,7.3,
2,2019-01-01 00:25:42,2019-01-01 00:31:16,1,.57,1,N,186,164,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,2019-01-01 00:32:30,2019-01-01 00:36:02,1,.34,1,N,164,68,2,4,0.5,0.5,0,0,0.3,5.3,
2,2019-01-01 00:48:25,2019-01-01 01:00:03,1,1.17,1,N,186,137,1,9,0.5,0.5,2.06,0,0.3,12.36,
1,2019-01-01 00:12:30,2019-01-01 00:13:56,3,.40,1,N,170,170,1,3.5,0.5,0.5,0.95,0,0.3,5.75,
1,2019-01-01 00:19:40,2019-01-01 00:33:11,1,3.60,1,N,107,217,2,13.5,0.5,0.5,0,0,0.3,14.8,
1,2019-01-01 00:47:56,2019-01-01 01:13:56,1,9.30,1,N,17,7,1,29,0.5,0.5,7.27,0,0.3,37.57,
2,2018-12-31 23:33:52,2018-12-31 23:38:35,1,.74,1,N,113,234,1,5,0.5,0.5,0.94,0,0.3,7.24,
2,2018-12-31 23:44:39,2018-12-31 23:48:20,1,.94,1,N,113,144,1,5,0.5,0.5,1.58,0,0.3,7.88,
2,2019-01-01 00:11:28,2019-01-01 00:25:21,1,6.11,1,N,13,170,1,19.5,0.5,0.5,6.24,0,0.3,27.04,
1,2019-01-01 00:24:40,2019-01-01 00:30:20,1,1.40,1,N,229,141,1,6.5,0.5,0.5,4,0,0.3,11.8,
1,2019-01-01 00:37:46,2019-01-01 00:42:02,2,.70,1,N,43,140,1,5,0.5,0.5,1.5,0,0.3,7.8,
1,2019-01-01 00:43:56,2019-01-01 00:58:08,1,7.30,1,N,140,261,1,21.5,0.5,0.5,3,0,0.3,25.8,
2,2019-01-01 00:12:36,2019-01-01 00:37:50,2,5.48,1,N,237,80,1,20.5,0.5,0.5,2,0,0.3,23.8,
2,2019-01-01 00:46:14,2019-01-01 00:49:06,2,.25,1,N,232,148,1,3.5,0.5,0.5,0.96,0,0.3,5.76,
2,2019-01-01 00:50:28,2019-01-01 01:15:19,2,5.82,1,N,148,239,1,20,0.5,0.5,4.26,0,0.3,25.56,
1,2019-01-01 00:20:10,2019-01-01 00:41:58,1,6.30,1,N,161,88,2,21,0.5,0.5,0,0,0.3,22.3,
1,2019-01-01 00:44:36,2019-01-01 01:22:48,1,7.50,1,N,88,71,1,29,0.5,0.5,7.55,0,0.3,37.85,
2,2019-01-01 00:19:24,2019-01-01 00:23:25,5,.93,1,N,263,141,1,5,0.5,0.5,1.32,0,0.3,10.12,
2,2019-01-01 00:27:12,2019-01-01 00:38:34,5,2.35,1,N,236,238,1,10.5,0.5,0.5,2.86,0,0.3,17.16,
2,2019-01-01 00:44:55,2019-01-01 00:49:57,5,1.13,1,N,238,43,2,6,3,0.5,0,0,0.3,9.8,
2,2019-01-01 00:54:31,2019-01-01 00:58:09,5,1.11,1,N,239,238,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,2019-01-01 00:00:59,2019-01-01 00:33:42,1,17.45,1,N,132,145,2,48.5,0.5,0.5,0,0,0.3,49.8,
2,2019-01-01 00:46:00,2019-01-01 00:48:57,1,.44,1,N,140,229,1,4,0.5,0.5,1.59,0,0.3,6.89,
2,2019-01-01 00:52:37,2019-01-01 01:05:52,1,3.87,1,N,229,226,2,13.5,0.5,0.5,0,0,0.3,14.8,
2,2019-01-01 00:29:26,2019-01-01 00:52:22,2,2.91,1,N,229,143,1,15.5,0.5,0.5,3.86,0,0.3,23.16,
2,2019-01-01 00:54:37,2019-01-01 01:12:48,2,3.40,1,N,143,162,1,14.5,0.5,0.5,5.49,0,0.3,23.79,
1,2019-01-01 00:17:30,2019-01-01 00:33:44,1,2.30,1,N,161,143,1,12.5,0.5,0.5,3.45,0,0.3,17.25,
1,2019-01-01 00:36:34,2019-01-01 00:50:31,1,2.20,1,N,143,151,1,11,0.5,0.5,2.45,0,0.3,14.75,
1,2019-01-01 00:54:43,2019-01-01 01:01:02,1,1.30,1,N,151,166,2,7,0.5,0.5,0,0,0.3,8.3,
2,2019-01-01 00:08:36,2019-01-01 00:28:29,2,3.98,1,N,246,148,2,16,0.5,0.5,0,0,0.3,17.3,
2,2019-01-01 00:29:02,2019-01-01 00:47:26,2,2.64,1,N,148,107,1,13.5,0.5,0.5,2.96,0,0.3,17.76,
2,2019-01-01 00:50:06,2019-01-01 01:04:34,2,5.04,1,N,107,256,1,16.5,0.5,0.5,4.45,0,0.3,22.25,
2,2019-01-01 00:21:33,2019-01-01 00:37:41,3,2.10,1,N,79,233,2,11.5,0.5,0.5,0,0,0.3,12.8,
2,2019-01-01 00:44:35,2019-01-01 00:56:41,2,1.72,1,N,229,164,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,2019-01-01 00:12:35,2019-01-01 00:42:29,1,4.12,1,N,148,48,1,20.5,0.5,0.5,4.36,0,0.3,26.16,
2,2019-01-01 00:45:37,2019-01-01 01:13:29,1,3.90,1,N,50,79,1,19,0.5,0.5,1,0,0.3,21.3,
2,2019-01-01 00:19:12,2019-01-01 00:30:16,6,1.53,1,N,170,161,2,8.5,0.5,0.5,0,0,0.3,9.8,
2,2019-01-01 00:35:44,2019-01-01 00:42:17,6,.72,1,N,163,230,2,6,0.5,0.5,0,0,0.3,7.3,
2,2019-01-01 00:44:45,2019-01-01 00:55:19,6,1.77,1,N,161,143,1,9,0.5,0.5,2.06,0,0.3,12.36,
2,2019-01-01 00:01:18,2019-01-01 00:10:08,1,1.39,1,N,79,249,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,2019-01-01 00:21:23,2019-01-01 00:41:18,1,1.83,1,N,158,107,1,13.5,0.5,0.5,2.96,0,0.3,17.76,
2,2019-01-01 00:50:41,2019-01-01 00:54:14,1,.62,1,N,113,114,1,4.5,0.5,0.5,1.16,0,0.3,6.96,
2,2019-01-01 00:12:39,2019-01-01 00:20:51,2,1.41,1,N,43,162,1,7.5,0.5,0.5,3.08,0,0.3,11.88,
2,2019-01-01 00:28:10,2019-01-01 00:56:55,1,4.06,1,N,237,231,1,20,0.5,0.5,3.88,0,0.3,25.18,
2,2019-01-01 00:57:49,2019-01-01 01:08:52,2,1.72,1,N,231,79,1,9.5,0.5,0.5,2.2,0,0.3,13,
1,2019-01-01 00:12:22,2019-01-01 00:21:21,1,2.40,1,N,75,239,2,10,0.5,0.5,0,0,0.3,11.3,
1,2019-01-01 00:23:43,2019-01-01 00:29:10,1,.90,1,N,239,48,1,5.5,0.5,0.5,2,0,0.3,8.8,
1,2019-01-01 00:37:59,2019-01-01 01:07:01,2,2.70,1,N,50,100,2,18,0.5,0.5,0,0,0.3,19.3,
1,2019-01-01 00:08:35,2019-01-01 00:50:49,2,21.70,1,N,132,228,1,60,0.5,0.5,12.25,0,0.3,73.55,
1,2019-01-01 00:25:51,2019-01-01 00:32:41,1,.80,1,N,232,79,1,6.5,0.5,0.5,0,0,0.3,7.8,
1,2019-01-01 00:40:23,2019-01-01 01:03:29,1,2.30,1,N,107,161,1,15,0.5,0.5,3.25,0,0.3,19.55,
1,2019-01-01 00:23:22,2019-01-01 00:43:10,1,2.40,1,N,186,50,1,14,0.5,0.5,3.06,0,0.3,18.36,
1,2019-01-01 00:43:32,2019-01-01 00:51:42,4,1.70,1,N,50,143,1,8,0.5,0.5,1.85,0,0.3,11.15,
1,2019-01-01 00:56:21,2019-01-01 01:02:08,2,1.30,1,N,143,238,1,6.5,0.5,0.5,1.55,0,0.3,9.35,
1,2019-01-01 00:23:40,2019-01-01 00:30:30,1,1.50,1,N,158,246,1,7,0.5,0.5,0.83,0,0.3,9.13,
1,2019-01-01 00:31:22,2019-01-01 00:39:54,1,1.10,1,N,246,164,2,7,0.5,0.5,0,0,0.3,8.3,
2,2019-01-01 00:08:59,2019-01-01 00:11:32,1,.41,1,N,48,246,2,4,0.5,0.5,0,0,0.3,5.3,
2,2019-01-01 00:12:14,2019-01-01 00:23:58,1,3.55,2,N,246,265,1,52,0,0.5,0,10.5,0.3,63.3,
2,2019-01-01 00:39:32,2019-01-01 01:05:16,1,5.88,1,N,125,140,2,22.5,0.5,0.5,0,0,0.3,23.8,
2,2019-01-01 00:21:29,2019-01-01 00:25:48,1,.75,1,N,148,232,2,5,0.5,0.5,0,0,0.3,6.3,
2,2019-01-01 00:35:32,2019-01-01 00:40:38,1,.76,1,N,79,148,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,2019-01-01 00:41:54,2019-01-01 00:49:26,1,.68,1,N,148,148,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,2019-01-01 00:50:51,2019-01-01 01:12:16,1,4.18,1,N,148,49,1,17.5,0.5,0.5,3.76,0,0.3,22.56,
1,2019-01-01 00:27:43,2019-01-01 00:37:46,3,1.10,1,N,237,161,2,8,0.5,0.5,0,0,0.3,9.3,
1,2019-01-01 00:38:53,2019-01-01 01:01:24,2,3.50,1,N,161,68,2,16.5,0.5,0.5,0,0,0.3,17.8,
2,2019-01-01 00:09:23,2019-01-01 00:20:57,1,5.07,1,N,132,219,2,16,0.5,0.5,0,0,0.3,17.3,
2,2019-01-01 00:14:29,2019-01-01 00:24:03,2,1.53,1,N,225,61,1,8.5,0.5,0.5,0,0,0.3,9.8,
2,2019-01-01 00:07:47,2019-01-01 00:16:15,2,1.65,1,N,45,249,1,8,0.5,0.5,1,0,0.3,10.3,
2,2019-01-01 00:24:06,2019-01-01 00:56:17,2,11.11,1,N,234,22,1,34,0.5,0.5,7.06,0,0.3,42.36,
2,2018-12-31 23:59:03,2019-01-01 00:11:26,1,1.03,1,N,90,137,1,9,0.5,0.5,5,0,0.3,15.3,
2,2019-01-01 00:14:13,2019-01-01 00:20:48,1,1.25,1,N,137,79,1,6.5,0.5,0.5,1.95,0,0.3,9.75,
2,2019-01-01 00:30:08,2019-01-01 00:40:24,1,2.19,1,N,107,141,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,2019-01-01 00:42:35,2019-01-01 00:54:29,1,1.99,1,N,237,75,1,10,0.5,0.5,2.26,0,0.3,13.56,
2,2019-01-01 00:41:11,2019-01-01 00:45:30,1,.81,1,N,125,231,2,5,0.5,0.5,0,0,0.3,6.3,
2,2019-01-01 00:08:40,2019-01-01 00:20:09,2,.80,1,N,170,186,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,2019-01-01 00:29:58,2019-01-01 00:35:44,1,.63,1,N,229,162,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,2019-01-01 00:37:17,2019-01-01 00:42:46,1,1.21,1,N,162,141,1,6,0.5,0.5,1.82,0,0.3,9.12,
2,2019-01-01 00:45:57,2019-01-01 00:50:54,1,.93,1,N,236,236,1,5.5,0.5,0.5,1.5,0,0.3,8.3,
2,2019-01-01 00:54:56,2019-01-01 01:00:23,1,.99,1,N,236,239,1,6,0.5,0.5,1.46,0,0.3,8.76,
2,2019-01-01 00:19:44,2019-01-01 00:35:41,1,1.70,1,N,68,107,1,11,0.5,0.5,2.46,0,0.3,14.76,
2,2019-01-01 00:46:43,2019-01-01 00:59:43,1,1.57,1,N,170,68,1,9.5,0.5,0.5,2.7,0,0.3,13.5,
2,2019-01-01 01:00:36,2019-01-01 01:08:13,1,1.79,1,N,68,161,1,7.5,0.5,0.5,1.76,0,0.3,10.56,
1,2019-01-01 00:19:34,2019-01-01 00:44:48,1,3.40,1,N,237,186,2,17.5,0.5,0.5,0,0,0.3,18.8,
1,2019-01-01 00:50:52,2019-01-01 00:57:08,1,.70,1,N,234,170,1,6,0.5,0.5,1.45,0,0.3,8.75,
1,2019-01-01 00:15:31,2019-01-01 00:17:37,1,.40,1,N,186,90,1,3.5,0.5,0.5,1,0,0.3,5.8,
1,2019-01-01 00:49:11,2019-01-01 01:18:33,1,5.00,1,N,68,41,2,21.5,0.5,0.5,0,0,0.3,22.8,
2,2019-01-01 00:13:05,2019-01-01 00:15:49,1,.32,1,N,88,88,2,3.5,0.5,0.5,0,0,0.3,4.8,
2,2019-01-01 00:27:05,2019-01-01 00:41:33,6,5.31,1,N,12,234,2,17.5,0.5,0.5,0,0,0.3,18.8,
2,2019-01-01 00:45:48,2019-01-01 01:32:26,6,14.25,1,N,186,123,1,46.5,0.5,0.5,9.56,0,0.3,57.36,
2,2019-01-01 00:05:01,2019-01-01 00:24:53,1,3.48,1,N,107,236,1,15,0.5,0.5,4.08,0,0.3,20.38,
2,2019-01-01 00:25:58,2019-01-01 00:34:25,1,2.14,1,N,236,74,2,9,0.5,0.5,0,0,0.3,10.3,
2,2019-01-01 00:41:34,2019-01-01 00:47:05,1,1.42,1,N,43,263,1,6.5,0.5,0.5,1.95,0,0.3,9.75,
1,2019-01-01 00:32:08,2019-01-01 01:00:09,1,3.90,1,N,158,239,1,20,0.5,0.5,4.25,0,0.3,25.55,
1,2019-01-01 00:27:04,2019-01-01 00:35:07,3,1.10,1,N,161,233,1,7,0.5,0.5,1.66,0,0.3,9.96,
1,2019-01-01 00:36:48,2019-01-01 01:16:49,2,2.20,1,N,233,48,2,23.5,0.5,0.5,0,0,0.3,24.8,
2,2019-01-01 00:16:15,2019-01-01 00:36:39,1,2.81,1,N,137,43,1,15,0.5,0.5,3.26,0,0.3,19.56,
2,2019-01-01 00:14:20,2019-01-01 00:27:51,2,4.03,1,N,263,79,1,13.5,0.5,0.5,2.96,0,0.3,17.76,
2,2019-01-01 00:31:38,2019-01-01 00:51:54,2,4.12,1,N,79,261,2,15,0.5,0.5,0,0,0.3,16.3,
2,2019-01-01 00:09:00,2019-01-01 00:20:07,1,2.32,1,N,48,239,2,10,0.5,0.5,0,0,0.3,11.3,
2,2019-01-01 00:27:40,2019-01-01 00:36:20,1,2.06,1,N,142,151,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
2,2019-01-01 00:43:03,2019-01-01 00:51:28,1,1.18,1,N,238,239,1,7.5,0.5,0.5,2.2,0,0.3,11,
2,2019-01-01 00:55:06,2019-01-01 01:16:41,1,9.28,1,N,142,220,2,27.5,0.5,0.5,0,5.28,0.3,34.08,
2,2019-01-01 00:34:02,2019-01-01 00:37:36,1,.83,1,N,143,239,2,4.5,0.5,0.5,0,0,0.3,5.8,
2,2019-01-01 00:39:38,2019-01-01 00:51:53,1,1.85,1,N,239,141,1,10,0.5,0.5,2.26,0,0.3,13.56,
2,2019-01-01 00:14:04,2019-01-01 00:15:38,1,.47,1,N,79,79,1,3.5,0.5,0.5,0.96,0,0.3,5.76,
2,2019-01-01 00:18:29,2019-01-01 00:29:31,1,1.76,1,N,79,170,1,9,0.5,0.5,2.06,0,0.3,12.36,
2,2019-01-01 00:38:59,2019-01-01 01:01:43,1,2.49,1,N,162,50,1,15,0.5,0.5,3.26,0,0.3,19.56,
2,2019-01-01 00:43:42,2019-01-01 00:53:25,1,.49,1,N,234,90,2,7.5,0.5,0.5,0,0,0.3,8.8,
2,2019-01-01 00:46:23,2019-01-01 01:26:52,1,5.07,1,N,161,87,2,26,0.5,0.5,0,0,0.3,27.3,
2,2018-12-31 23:58:17,2019-01-01 00:26:45,2,2.70,1,N,161,68,1,17.5,0.5,0.5,10,0,0.3,28.8,
2,2019-01-01 00:31:36,2019-01-01 00:46:15,2,3.20,1,N,158,87,1,12.5,0.5,0.5,3.45,0,0.3,17.25,
2,2019-01-01 00:46:54,2019-01-01 01:00:04,2,2.76,1,N,87,90,1,11.5,0.5,0.5,1,0,0.3,13.8,
4,2019-01-01 00:01:44,2019-01-01 00:05:00,1,.60,1,N,41,41,2,4.5,0.5,0.5,0,0,0.3,5.8,
4,2019-01-01 00:11:01,2019-01-01 00:17:05,1,.90,1,N,24,41,2,6,0.5,0.5,0,0,0.3,7.3,
4,2019-01-01 00:22:25,2019-01-01 00:32:56,1,2.38,1,N,166,116,1,10,0.5,0.5,3.39,0,0.3,14.69,
4,2019-01-01 00:37:27,2019-01-01 00:41:31,1,.89,1,N,116,152,2,5,0.5,0.5,0,0,0.3,6.3,
4,2019-01-01 00:47:40,2019-01-01 00:55:43,1,1.87,1,N,41,239,1,8.5,0.5,0.5,1.96,0,0.3,11.76,
4,2019-01-01 00:58:54,2019-01-01 01:08:36,1,2.36,1,N,239,50,1,10.5,0.5,0.5,2.36,0,0.3,14.16,
2,2019-01-01 00:51:37,2019-01-01 01:04:03,2,1.58,1,N,161,137,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
1,2019-01-01 00:32:08,2019-01-01 00:41:16,1,1.60,1,N,148,249,2,8.5,0.5,0.5,0,0,0.3,9.8,
1,2019-01-01 00:43:12,2019-01-01 00:56:49,2,1.70,1,N,249,4,2,10,0.5,0.5,0,0,0.3,11.3,
1,2019-01-01 00:58:57,2019-01-01 01:39:05,1,6.30,1,N,4,37,1,27.5,0.5,0.5,0,0,0.3,28.8,
2,2019-01-01 00:49:15,2019-01-01 00:50:57,1,.25,1,N,223,223,2,3,0.5,0.5,0,0,0.3,4.3,
1,2019-01-01 00:33:56,2019-01-01 00:53:12,2,2.00,1,N,142,90,1,13,0.5,0.5,0,0,0.3,14.3,
1,2019-01-01 00:28:43,2019-01-01 00:34:08,2,.30,1,N,137,164,1,5,0.5,0.5,1.25,0,0.3,7.55,
1,2019-01-01 00:42:54,2019-01-01 00:57:43,1,2.00,1,N,170,148,2,10.5,0.5,0.5,0,0,0.3,11.8,
1,2019-01-01 00:58:16,2019-01-01 01:09:51,2,3.60,1,N,148,112,2,13,0.5,0.5,0,0,0.3,14.3,
1,2019-01-01 00:19:10,2019-01-01 00:25:29,1,1.00,1,N,166,116,2,6.5,0.5,0.5,0,0,0.3,7.8,
1,2019-01-01 00:42:36,2019-01-01 01:12:07,1,5.60,1,N,239,249,1,23,0.5,0.5,4.85,0,0.3,29.15,
2,2019-01-01 00:21:02,2019-01-01 00:48:29,1,5.98,1,N,246,40,1,22,0.5,0.5,4.66,0,0.3,27.96,
2,2019-01-01 00:59:03,2019-01-01 01:36:37,1,7.68,1,N,52,229,1,31,0.5,0.5,6.46,0,0.3,40.71,
2,2019-01-01 00:24:07,2019-01-01 00:30:07,1,.88,1,N,239,143,2,6,0.5,0.5,0,0,0.3,7.3,
2,2019-01-01 00:33:16,2019-01-01 00:37:37,1,1.08,1,N,239,238,1,5.5,0.5,0.5,1.36,0,0.3,8.16,
2,2019-01-01 00:39:24,2019-01-01 00:47:57,1,1.35,1,N,238,75,1,7.5,0.5,0.5,1,0,0.3,9.8,
2,2019-01-01 00:54:20,2019-01-01 01:00:31,1,1.07,1,N,263,43,2,6.5,0.5,0.5,0,0,0.3,7.8,
2,2019-01-01 00:33:32,2019-01-01 00:44:29,2,1.68,1,N,144,249,1,9,0.5,0.5,2.06,0,0.3,12.36,
2,2019-01-01 00:46:27,2019-01-01 00:55:59,2,1.99,1,N,249,13,1,9,0.5,0.5,2.06,0,0.3,12.36,
